raceId,year,round,circuitId,name,date,time,url
486,1981,4,21,San Marino Grand Prix,29709,\N,http://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix
487,1981,5,40,Belgian Grand Prix,29723,\N,http://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix
488,1981,6,6,Monaco Grand Prix,29737,\N,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix
489,1981,7,45,Spanish Grand Prix,29758,\N,http://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix
490,1981,8,41,French Grand Prix,29772,\N,http://en.wikipedia.org/wiki/1981_French_Grand_Prix
491,1981,9,9,British Grand Prix,29785,\N,http://en.wikipedia.org/wiki/1981_British_Grand_Prix
492,1981,10,10,German Grand Prix,29800,\N,http://en.wikipedia.org/wiki/1981_German_Grand_Prix
493,1981,11,23,Austrian Grand Prix,29814,\N,http://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix
494,1981,12,39,Dutch Grand Prix,29828,\N,http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix
495,1981,13,14,Italian Grand Prix,29842,\N,http://en.wikipedia.org/wiki/1981_Italian_Grand_Prix
496,1981,14,7,Canadian Grand Prix,29856,\N,http://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix
497,1981,15,44,Caesars Palace Grand Prix,29876,\N,http://en.wikipedia.org/wiki/1981_Caesars_Palace_Grand_Prix
498,1980,1,25,Argentine Grand Prix,29233,\N,http://en.wikipedia.org/wiki/1980_Argentine_Grand_Prix
499,1980,2,18,Brazilian Grand Prix,29247,\N,http://en.wikipedia.org/wiki/1980_Brazilian_Grand_Prix
500,1980,3,30,South African Grand Prix,29281,\N,http://en.wikipedia.org/wiki/1980_South_African_Grand_Prix
501,1980,4,43,United States Grand Prix West,29310,\N,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix_West
502,1980,5,40,Belgian Grand Prix,29345,\N,http://en.wikipedia.org/wiki/1980_Belgian_Grand_Prix
503,1980,6,6,Monaco Grand Prix,29359,\N,http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix
504,1980,7,34,French Grand Prix,29401,\N,http://en.wikipedia.org/wiki/1980_French_Grand_Prix
505,1980,8,38,British Grand Prix,29415,\N,http://en.wikipedia.org/wiki/1980_British_Grand_Prix
506,1980,9,10,German Grand Prix,29443,\N,http://en.wikipedia.org/wiki/1980_German_Grand_Prix
507,1980,10,23,Austrian Grand Prix,29450,\N,http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix
508,1980,11,39,Dutch Grand Prix,29464,\N,http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix
509,1980,12,21,Italian Grand Prix,29478,\N,http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix
510,1980,13,7,Canadian Grand Prix,29492,\N,http://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix
511,1980,14,46,United States Grand Prix,29499,\N,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix
512,1979,1,25,Argentine Grand Prix,28876,\N,http://en.wikipedia.org/wiki/1979_Argentine_Grand_Prix
513,1979,2,18,Brazilian Grand Prix,28890,\N,http://en.wikipedia.org/wiki/1979_Brazilian_Grand_Prix
514,1979,3,30,South African Grand Prix,28917,\N,http://en.wikipedia.org/wiki/1979_South_African_Grand_Prix
515,1979,4,43,United States Grand Prix West,28953,\N,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix_West
516,1979,5,45,Spanish Grand Prix,28974,\N,http://en.wikipedia.org/wiki/1979_Spanish_Grand_Prix
517,1979,6,40,Belgian Grand Prix,28988,\N,http://en.wikipedia.org/wiki/1979_Belgian_Grand_Prix
518,1979,7,6,Monaco Grand Prix,29002,\N,http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix
519,1979,8,41,French Grand Prix,29037,\N,http://en.wikipedia.org/wiki/1979_French_Grand_Prix
520,1979,9,9,British Grand Prix,29050,\N,http://en.wikipedia.org/wiki/1979_British_Grand_Prix
521,1979,10,10,German Grand Prix,29065,\N,http://en.wikipedia.org/wiki/1979_German_Grand_Prix
522,1979,11,23,Austrian Grand Prix,29079,\N,http://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix
523,1979,12,39,Dutch Grand Prix,29093,\N,http://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix
524,1979,13,14,Italian Grand Prix,29107,\N,http://en.wikipedia.org/wiki/1979_Italian_Grand_Prix
525,1979,14,7,Canadian Grand Prix,29128,\N,http://en.wikipedia.org/wiki/1979_Canadian_Grand_Prix
526,1979,15,46,United States Grand Prix,29135,\N,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix
527,1978,1,25,Argentine Grand Prix,28505,\N,http://en.wikipedia.org/wiki/1978_Argentine_Grand_Prix
528,1978,2,36,Brazilian Grand Prix,28519,\N,http://en.wikipedia.org/wiki/1978_Brazilian_Grand_Prix
529,1978,3,30,South African Grand Prix,28553,\N,http://en.wikipedia.org/wiki/1978_South_African_Grand_Prix
530,1978,4,43,United States Grand Prix West,28582,\N,http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix_West
531,1978,5,6,Monaco Grand Prix,28617,\N,http://en.wikipedia.org/wiki/1978_Monaco_Grand_Prix
532,1978,6,40,Belgian Grand Prix,28631,\N,http://en.wikipedia.org/wiki/1978_Belgian_Grand_Prix
533,1978,7,45,Spanish Grand Prix,28645,\N,http://en.wikipedia.org/wiki/1978_Spanish_Grand_Prix
534,1978,8,47,Swedish Grand Prix,28658,\N,http://en.wikipedia.org/wiki/1978_Swedish_Grand_Prix
535,1978,9,34,French Grand Prix,28673,\N,http://en.wikipedia.org/wiki/1978_French_Grand_Prix
536,1978,10,38,British Grand Prix,28687,\N,http://en.wikipedia.org/wiki/1978_British_Grand_Prix
537,1978,11,10,German Grand Prix,28701,\N,http://en.wikipedia.org/wiki/1978_German_Grand_Prix
538,1978,12,23,Austrian Grand Prix,28715,\N,http://en.wikipedia.org/wiki/1978_Austrian_Grand_Prix
539,1978,13,39,Dutch Grand Prix,28729,\N,http://en.wikipedia.org/wiki/1978_Dutch_Grand_Prix
540,1978,14,14,Italian Grand Prix,28743,\N,http://en.wikipedia.org/wiki/1978_Italian_Grand_Prix
541,1978,15,46,United States Grand Prix,28764,\N,http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix
542,1978,16,7,Canadian Grand Prix,28771,\N,http://en.wikipedia.org/wiki/1978_Canadian_Grand_Prix
543,1977,1,25,Argentine Grand Prix,28134,\N,http://en.wikipedia.org/wiki/1977_Argentine_Grand_Prix
544,1977,2,18,Brazilian Grand Prix,28148,\N,http://en.wikipedia.org/wiki/1977_Brazilian_Grand_Prix
545,1977,3,30,South African Grand Prix,28189,\N,http://en.wikipedia.org/wiki/1977_South_African_Grand_Prix
546,1977,4,43,United States Grand Prix West,28218,\N,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix_West
547,1977,5,45,Spanish Grand Prix,28253,\N,http://en.wikipedia.org/wiki/1977_Spanish_Grand_Prix
548,1977,6,6,Monaco Grand Prix,28267,\N,http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix
549,1977,7,40,Belgian Grand Prix,28281,\N,http://en.wikipedia.org/wiki/1977_Belgian_Grand_Prix
550,1977,8,47,Swedish Grand Prix,28295,\N,http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix
551,1977,9,41,French Grand Prix,28309,\N,http://en.wikipedia.org/wiki/1977_French_Grand_Prix
552,1977,10,9,British Grand Prix,28322,\N,http://en.wikipedia.org/wiki/1977_British_Grand_Prix
553,1977,11,10,German Grand Prix,28337,\N,http://en.wikipedia.org/wiki/1977_German_Grand_Prix
554,1977,12,23,Austrian Grand Prix,28351,\N,http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix
555,1977,13,39,Dutch Grand Prix,28365,\N,http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix
556,1977,14,14,Italian Grand Prix,28379,\N,http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix
557,1977,15,46,United States Grand Prix,28400,\N,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix
558,1977,16,48,Canadian Grand Prix,28407,\N,http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix
559,1977,17,16,Japanese Grand Prix,28421,\N,http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix
560,1976,1,18,Brazilian Grand Prix,27784,\N,http://en.wikipedia.org/wiki/1976_Brazilian_Grand_Prix
561,1976,2,30,South African Grand Prix,27825,\N,http://en.wikipedia.org/wiki/1976_South_African_Grand_Prix
562,1976,3,43,United States Grand Prix West,27847,\N,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix_West
563,1976,4,45,Spanish Grand Prix,27882,\N,http://en.wikipedia.org/wiki/1976_Spanish_Grand_Prix
564,1976,5,40,Belgian Grand Prix,27896,\N,http://en.wikipedia.org/wiki/1976_Belgian_Grand_Prix
565,1976,6,6,Monaco Grand Prix,27910,\N,http://en.wikipedia.org/wiki/1976_Monaco_Grand_Prix
566,1976,7,47,Swedish Grand Prix,27924,\N,http://en.wikipedia.org/wiki/1976_Swedish_Grand_Prix
567,1976,8,34,French Grand Prix,27945,\N,http://en.wikipedia.org/wiki/1976_French_Grand_Prix
568,1976,9,38,British Grand Prix,27959,\N,http://en.wikipedia.org/wiki/1976_British_Grand_Prix
569,1976,10,20,German Grand Prix,27973,\N,http://en.wikipedia.org/wiki/1976_German_Grand_Prix
570,1976,11,23,Austrian Grand Prix,27987,\N,http://en.wikipedia.org/wiki/1976_Austrian_Grand_Prix
571,1976,12,39,Dutch Grand Prix,28001,\N,http://en.wikipedia.org/wiki/1976_Dutch_Grand_Prix
572,1976,13,14,Italian Grand Prix,28015,\N,http://en.wikipedia.org/wiki/1976_Italian_Grand_Prix
573,1976,14,48,Canadian Grand Prix,28036,\N,http://en.wikipedia.org/wiki/1976_Canadian_Grand_Prix
574,1976,15,46,United States Grand Prix,28043,\N,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix
575,1976,16,16,Japanese Grand Prix,28057,\N,http://en.wikipedia.org/wiki/1976_Japanese_Grand_Prix
576,1975,1,25,Argentine Grand Prix,27406,\N,http://en.wikipedia.org/wiki/1975_Argentine_Grand_Prix
577,1975,2,18,Brazilian Grand Prix,27420,\N,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
578,1975,3,30,South African Grand Prix,27454,\N,http://en.wikipedia.org/wiki/1975_South_African_Grand_Prix
579,1975,4,49,Spanish Grand Prix,27511,\N,http://en.wikipedia.org/wiki/1975_Spanish_Grand_Prix
580,1975,5,6,Monaco Grand Prix,27525,\N,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix
581,1975,6,40,Belgian Grand Prix,27539,\N,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
582,1975,7,47,Swedish Grand Prix,27553,\N,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
583,1975,8,39,Dutch Grand Prix,27567,\N,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
584,1975,9,34,French Grand Prix,27581,\N,http://en.wikipedia.org/wiki/1975_French_Grand_Prix
585,1975,10,9,British Grand Prix,27594,\N,http://en.wikipedia.org/wiki/1975_British_Grand_Prix
586,1975,11,20,German Grand Prix,27609,\N,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
587,1975,12,23,Austrian Grand Prix,27623,\N,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
588,1975,13,14,Italian Grand Prix,27644,\N,http://en.wikipedia.org/wiki/1975_Italian_Grand_Prix
589,1975,14,46,United States Grand Prix,27672,\N,http://en.wikipedia.org/wiki/1975_United_States_Grand_Prix
590,1974,1,25,Argentine Grand Prix,27042,\N,http://en.wikipedia.org/wiki/1974_Argentine_Grand_Prix
591,1974,2,18,Brazilian Grand Prix,27056,\N,http://en.wikipedia.org/wiki/1974_Brazilian_Grand_Prix
592,1974,3,30,South African Grand Prix,27118,\N,http://en.wikipedia.org/wiki/1974_South_African_Grand_Prix
593,1974,4,45,Spanish Grand Prix,27147,\N,http://en.wikipedia.org/wiki/1974_Spanish_Grand_Prix
594,1974,5,50,Belgian Grand Prix,27161,\N,http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix
595,1974,6,6,Monaco Grand Prix,27175,\N,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
596,1974,7,47,Swedish Grand Prix,27189,\N,http://en.wikipedia.org/wiki/1974_Swedish_Grand_Prix
597,1974,8,39,Dutch Grand Prix,27203,\N,http://en.wikipedia.org/wiki/1974_Dutch_Grand_Prix
598,1974,9,41,French Grand Prix,27217,\N,http://en.wikipedia.org/wiki/1974_French_Grand_Prix
599,1974,10,38,British Grand Prix,27230,\N,http://en.wikipedia.org/wiki/1974_British_Grand_Prix
600,1974,11,20,German Grand Prix,27245,\N,http://en.wikipedia.org/wiki/1974_German_Grand_Prix
601,1974,12,23,Austrian Grand Prix,27259,\N,http://en.wikipedia.org/wiki/1974_Austrian_Grand_Prix
602,1974,13,14,Italian Grand Prix,27280,\N,http://en.wikipedia.org/wiki/1974_Italian_Grand_Prix
603,1974,14,48,Canadian Grand Prix,27294,\N,http://en.wikipedia.org/wiki/1974_Canadian_Grand_Prix
604,1974,15,46,United States Grand Prix,27308,\N,http://en.wikipedia.org/wiki/1974_United_States_Grand_Prix
605,1973,1,25,Argentine Grand Prix,26692,\N,http://en.wikipedia.org/wiki/1973_Argentine_Grand_Prix
606,1973,2,18,Brazilian Grand Prix,26706,\N,http://en.wikipedia.org/wiki/1973_Brazilian_Grand_Prix
607,1973,3,30,South African Grand Prix,26726,\N,http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix
608,1973,4,49,Spanish Grand Prix,26783,\N,http://en.wikipedia.org/wiki/1973_Spanish_Grand_Prix
609,1973,5,40,Belgian Grand Prix,26804,\N,http://en.wikipedia.org/wiki/1973_Belgian_Grand_Prix
610,1973,6,6,Monaco Grand Prix,26818,\N,http://en.wikipedia.org/wiki/1973_Monaco_Grand_Prix
611,1973,7,47,Swedish Grand Prix,26832,\N,http://en.wikipedia.org/wiki/1973_Swedish_Grand_Prix
612,1973,8,34,French Grand Prix,26846,\N,http://en.wikipedia.org/wiki/1973_French_Grand_Prix
613,1973,9,9,British Grand Prix,26859,\N,http://en.wikipedia.org/wiki/1973_British_Grand_Prix
614,1973,10,39,Dutch Grand Prix,26874,\N,http://en.wikipedia.org/wiki/1973_Dutch_Grand_Prix
615,1973,11,20,German Grand Prix,26881,\N,http://en.wikipedia.org/wiki/1973_German_Grand_Prix
616,1973,12,23,Austrian Grand Prix,26895,\N,http://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix
617,1973,13,14,Italian Grand Prix,26916,\N,http://en.wikipedia.org/wiki/1973_Italian_Grand_Prix
618,1973,14,48,Canadian Grand Prix,26930,\N,http://en.wikipedia.org/wiki/1973_Canadian_Grand_Prix
619,1973,15,46,United States Grand Prix,26944,\N,http://en.wikipedia.org/wiki/1973_United_States_Grand_Prix
620,1972,1,25,Argentine Grand Prix,26321,\N,http://en.wikipedia.org/wiki/1972_Argentine_Grand_Prix
621,1972,2,30,South African Grand Prix,26362,\N,http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix
622,1972,3,45,Spanish Grand Prix,26420,\N,http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix
623,1972,4,6,Monaco Grand Prix,26433,\N,http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix
624,1972,5,50,Belgian Grand Prix,26454,\N,http://en.wikipedia.org/wiki/1972_Belgian_Grand_Prix
625,1972,6,51,French Grand Prix,26482,\N,http://en.wikipedia.org/wiki/1972_French_Grand_Prix
626,1972,7,38,British Grand Prix,26495,\N,http://en.wikipedia.org/wiki/1972_British_Grand_Prix
627,1972,8,20,German Grand Prix,26510,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix
628,1972,9,23,Austrian Grand Prix,26524,\N,http://en.wikipedia.org/wiki/1972_Austrian_Grand_Prix
629,1972,10,14,Italian Grand Prix,26552,\N,http://en.wikipedia.org/wiki/1972_Italian_Grand_Prix
630,1972,11,48,Canadian Grand Prix,26566,\N,http://en.wikipedia.org/wiki/1972_Canadian_Grand_Prix
631,1972,12,46,United States Grand Prix,26580,\N,http://en.wikipedia.org/wiki/1972_United_States_Grand_Prix
632,1971,1,30,South African Grand Prix,25998,\N,http://en.wikipedia.org/wiki/1971_South_African_Grand_Prix
633,1971,2,49,Spanish Grand Prix,26041,\N,http://en.wikipedia.org/wiki/1971_Spanish_Grand_Prix
634,1971,3,6,Monaco Grand Prix,26076,\N,http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix
635,1971,4,39,Dutch Grand Prix,26104,\N,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix
636,1971,5,34,French Grand Prix,26118,\N,http://en.wikipedia.org/wiki/1971_French_Grand_Prix
637,1971,6,9,British Grand Prix,26131,\N,http://en.wikipedia.org/wiki/1971_British_Grand_Prix
638,1971,7,20,German Grand Prix,26146,\N,http://en.wikipedia.org/wiki/1971_German_Grand_Prix
639,1971,8,23,Austrian Grand Prix,26160,\N,http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix
640,1971,9,14,Italian Grand Prix,26181,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix
641,1971,10,48,Canadian Grand Prix,26195,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix
642,1971,11,46,United States Grand Prix,26209,\N,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix
643,1970,1,30,South African Grand Prix,25634,\N,http://en.wikipedia.org/wiki/1970_South_African_Grand_Prix
644,1970,2,45,Spanish Grand Prix,25677,\N,http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix
645,1970,3,6,Monaco Grand Prix,25698,\N,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix
646,1970,4,13,Belgian Grand Prix,25726,\N,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix
647,1970,5,39,Dutch Grand Prix,25740,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix
648,1970,6,51,French Grand Prix,25754,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix
649,1970,7,38,British Grand Prix,25767,\N,http://en.wikipedia.org/wiki/1970_British_Grand_Prix
650,1970,8,10,German Grand Prix,25782,\N,http://en.wikipedia.org/wiki/1970_German_Grand_Prix
651,1970,9,23,Austrian Grand Prix,25796,\N,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix
652,1970,10,14,Italian Grand Prix,25817,\N,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix
653,1970,11,52,Canadian Grand Prix,25831,\N,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix
654,1970,12,46,United States Grand Prix,25845,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix
655,1970,13,32,Mexican Grand Prix,25866,\N,http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix
656,1969,1,30,South African Grand Prix,25263,\N,http://en.wikipedia.org/wiki/1969_South_African_Grand_Prix
657,1969,2,49,Spanish Grand Prix,25327,\N,http://en.wikipedia.org/wiki/1969_Spanish_Grand_Prix
658,1969,3,6,Monaco Grand Prix,25341,\N,http://en.wikipedia.org/wiki/1969_Monaco_Grand_Prix
659,1969,4,39,Dutch Grand Prix,25375,\N,http://en.wikipedia.org/wiki/1969_Dutch_Grand_Prix
660,1969,5,51,French Grand Prix,25390,\N,http://en.wikipedia.org/wiki/1969_French_Grand_Prix
661,1969,6,9,British Grand Prix,25403,\N,http://en.wikipedia.org/wiki/1969_British_Grand_Prix
662,1969,7,20,German Grand Prix,25418,\N,http://en.wikipedia.org/wiki/1969_German_Grand_Prix
663,1969,8,14,Italian Grand Prix,25453,\N,http://en.wikipedia.org/wiki/1969_Italian_Grand_Prix
664,1969,9,48,Canadian Grand Prix,25466,\N,http://en.wikipedia.org/wiki/1969_Canadian_Grand_Prix
665,1969,10,46,United States Grand Prix,25481,\N,http://en.wikipedia.org/wiki/1969_United_States_Grand_Prix
666,1969,11,32,Mexican Grand Prix,25495,\N,http://en.wikipedia.org/wiki/1969_Mexican_Grand_Prix
667,1968,1,30,South African Grand Prix,24838,\N,http://en.wikipedia.org/wiki/1968_South_African_Grand_Prix
668,1968,2,45,Spanish Grand Prix,24970,\N,http://en.wikipedia.org/wiki/1968_Spanish_Grand_Prix
669,1968,3,6,Monaco Grand Prix,24984,\N,http://en.wikipedia.org/wiki/1968_Monaco_Grand_Prix
670,1968,4,13,Belgian Grand Prix,24998,\N,http://en.wikipedia.org/wiki/1968_Belgian_Grand_Prix
671,1968,5,39,Dutch Grand Prix,25012,\N,http://en.wikipedia.org/wiki/1968_Dutch_Grand_Prix
672,1968,6,53,French Grand Prix,25026,\N,http://en.wikipedia.org/wiki/1968_French_Grand_Prix
673,1968,7,38,British Grand Prix,25039,\N,http://en.wikipedia.org/wiki/1968_British_Grand_Prix
674,1968,8,20,German Grand Prix,25054,\N,http://en.wikipedia.org/wiki/1968_German_Grand_Prix
675,1968,9,14,Italian Grand Prix,25089,\N,http://en.wikipedia.org/wiki/1968_Italian_Grand_Prix
676,1968,10,52,Canadian Grand Prix,25103,\N,http://en.wikipedia.org/wiki/1968_Canadian_Grand_Prix
677,1968,11,46,United States Grand Prix,25117,\N,http://en.wikipedia.org/wiki/1968_United_States_Grand_Prix
678,1968,12,32,Mexican Grand Prix,25145,\N,http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix
679,1967,1,30,South African Grand Prix,24474,\N,http://en.wikipedia.org/wiki/1967_South_African_Grand_Prix
680,1967,2,6,Monaco Grand Prix,24599,\N,http://en.wikipedia.org/wiki/1967_Monaco_Grand_Prix
681,1967,3,39,Dutch Grand Prix,24627,\N,http://en.wikipedia.org/wiki/1967_Dutch_Grand_Prix
682,1967,4,13,Belgian Grand Prix,24641,\N,http://en.wikipedia.org/wiki/1967_Belgian_Grand_Prix
683,1967,5,54,French Grand Prix,24655,\N,http://en.wikipedia.org/wiki/1967_French_Grand_Prix
684,1967,6,9,British Grand Prix,24668,\N,http://en.wikipedia.org/wiki/1967_British_Grand_Prix
685,1967,7,20,German Grand Prix,24690,\N,http://en.wikipedia.org/wiki/1967_German_Grand_Prix
686,1967,8,48,Canadian Grand Prix,24711,\N,http://en.wikipedia.org/wiki/1967_Canadian_Grand_Prix
687,1967,9,14,Italian Grand Prix,24725,\N,http://en.wikipedia.org/wiki/1967_Italian_Grand_Prix
688,1967,10,46,United States Grand Prix,24746,\N,http://en.wikipedia.org/wiki/1967_United_States_Grand_Prix
689,1967,11,32,Mexican Grand Prix,24767,\N,http://en.wikipedia.org/wiki/1967_Mexican_Grand_Prix
690,1966,1,6,Monaco Grand Prix,24249,\N,http://en.wikipedia.org/wiki/1966_Monaco_Grand_Prix
691,1966,2,13,Belgian Grand Prix,24270,\N,http://en.wikipedia.org/wiki/1966_Belgian_Grand_Prix
692,1966,3,55,French Grand Prix,24291,\N,http://en.wikipedia.org/wiki/1966_French_Grand_Prix
693,1966,4,38,British Grand Prix,24304,\N,http://en.wikipedia.org/wiki/1966_British_Grand_Prix
694,1966,5,39,Dutch Grand Prix,24312,\N,http://en.wikipedia.org/wiki/1966_Dutch_Grand_Prix
695,1966,6,20,German Grand Prix,24326,\N,http://en.wikipedia.org/wiki/1966_German_Grand_Prix
696,1966,7,14,Italian Grand Prix,24354,\N,http://en.wikipedia.org/wiki/1966_Italian_Grand_Prix
697,1966,8,46,United States Grand Prix,24382,\N,http://en.wikipedia.org/wiki/1966_United_States_Grand_Prix
698,1966,9,32,Mexican Grand Prix,24403,\N,http://en.wikipedia.org/wiki/1966_Mexican_Grand_Prix
699,1965,1,56,South African Grand Prix,23743,\N,http://en.wikipedia.org/wiki/1965_South_African_Grand_Prix
700,1965,2,6,Monaco Grand Prix,23892,\N,http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix
701,1965,3,13,Belgian Grand Prix,23906,\N,http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix
702,1965,4,51,French Grand Prix,23920,\N,http://en.wikipedia.org/wiki/1965_French_Grand_Prix
703,1965,5,9,British Grand Prix,23933,\N,http://en.wikipedia.org/wiki/1965_British_Grand_Prix
704,1965,6,39,Dutch Grand Prix,23941,\N,http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix
705,1965,7,20,German Grand Prix,23955,\N,http://en.wikipedia.org/wiki/1965_German_Grand_Prix
706,1965,8,14,Italian Grand Prix,23997,\N,http://en.wikipedia.org/wiki/1965_Italian_Grand_Prix
707,1965,9,46,United States Grand Prix,24018,\N,http://en.wikipedia.org/wiki/1965_United_States_Grand_Prix
708,1965,10,32,Mexican Grand Prix,24039,\N,http://en.wikipedia.org/wiki/1965_Mexican_Grand_Prix
709,1964,1,6,Monaco Grand Prix,23507,\N,http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix
710,1964,2,39,Dutch Grand Prix,23521,\N,http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix
711,1964,3,13,Belgian Grand Prix,23542,\N,http://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix
712,1964,4,53,French Grand Prix,23556,\N,http://en.wikipedia.org/wiki/1964_French_Grand_Prix
713,1964,5,38,British Grand Prix,23569,\N,http://en.wikipedia.org/wiki/1964_British_Grand_Prix
714,1964,6,20,German Grand Prix,23591,\N,http://en.wikipedia.org/wiki/1964_German_Grand_Prix
715,1964,7,57,Austrian Grand Prix,23612,\N,http://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix
716,1964,8,14,Italian Grand Prix,23626,\N,http://en.wikipedia.org/wiki/1964_Italian_Grand_Prix
717,1964,9,46,United States Grand Prix,23654,\N,http://en.wikipedia.org/wiki/1964_United_States_Grand_Prix
718,1964,10,32,Mexican Grand Prix,23675,\N,http://en.wikipedia.org/wiki/1964_Mexican_Grand_Prix
719,1963,1,6,Monaco Grand Prix,23157,\N,http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix
720,1963,2,13,Belgian Grand Prix,23171,\N,http://en.wikipedia.org/wiki/1963_Belgian_Grand_Prix
721,1963,3,39,Dutch Grand Prix,23185,\N,http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix
722,1963,4,55,French Grand Prix,23192,\N,http://en.wikipedia.org/wiki/1963_French_Grand_Prix
723,1963,5,9,British Grand Prix,23212,\N,http://en.wikipedia.org/wiki/1963_British_Grand_Prix
724,1963,6,20,German Grand Prix,23227,\N,http://en.wikipedia.org/wiki/1963_German_Grand_Prix
725,1963,7,14,Italian Grand Prix,23262,\N,http://en.wikipedia.org/wiki/1963_Italian_Grand_Prix
726,1963,8,46,United States Grand Prix,23290,\N,http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix
727,1963,9,32,Mexican Grand Prix,23311,\N,http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix
728,1963,10,56,South African Grand Prix,23373,\N,http://en.wikipedia.org/wiki/1963_South_African_Grand_Prix
729,1962,1,39,Dutch Grand Prix,22786,\N,http://en.wikipedia.org/wiki/1962_Dutch_Grand_Prix
730,1962,2,6,Monaco Grand Prix,22800,\N,http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix
731,1962,3,13,Belgian Grand Prix,22814,\N,http://en.wikipedia.org/wiki/1962_Belgian_Grand_Prix
732,1962,4,53,French Grand Prix,22835,\N,http://en.wikipedia.org/wiki/1962_French_Grand_Prix
733,1962,5,58,British Grand Prix,22848,\N,http://en.wikipedia.org/wiki/1962_British_Grand_Prix
734,1962,6,20,German Grand Prix,22863,\N,http://en.wikipedia.org/wiki/1962_German_Grand_Prix
